speed,acceleration,brake_force,steering_rate,following_distance,blink_frequency,risk_score,risk_label
63.9,-4.8,0.804,2.1,13.5,31.7,0.3006,2
61.0,0.87,0.003,29.8,39.2,32.4,0.0874,0
26.7,-2.76,0.369,2.2,3.9,19.5,0.1456,1
39.9,0.05,0.004,2.0,1.3,18.8,0.1494,1
102.9,0.47,0.005,23.7,12.7,1.8,0.174,1
92.6,1.63,0.002,29.8,7.9,55.0,0.2257,2
42.8,-0.48,0.074,12.5,41.7,21.8,0.0104,0
99.4,-0.31,0.05,64.9,62.2,27.9,0.2415,2
27.9,-3.69,0.559,0.5,26.5,24.9,0.0767,0
100.0,4.1,0.002,12.7,2.8,21.8,0.2054,2
90.4,0.55,0.001,2.1,1.0,14.3,0.2789,2
118.8,0.79,0.001,4.7,37.7,29.5,0.1657,1
93.7,1.93,0.004,3.5,51.3,14.6,0.1643,1
56.2,-0.12,0.028,20.3,73.8,21.2,0.0287,0
75.1,0.76,0.004,1.2,31.6,11.1,0.0636,0
16.7,1.29,0.001,3.7,1.0,12.0,0.1364,1
62.9,-2.65,0.259,14.1,16.3,3.5,0.1777,1
55.9,0.96,0.005,13.8,16.8,0.1,0.0949,0
102.2,3.74,0.002,7.8,1.1,18.4,0.2884,2
52.5,3.14,0.004,16.8,60.4,16.4,0.1362,1
96.1,2.76,0.002,0.9,36.1,30.1,0.0774,0
78.5,3.44,0.001,0.0,5.7,14.8,0.1496,1
76.9,-2.27,0.207,1.1,26.4,22.7,0.0016,0
142.9,-0.94,0.09,17.1,41.9,22.3,0.2317,2
95.2,-1.64,0.228,6.8,48.1,33.6,0.0915,0
80.7,6.0,0.007,4.9,50.6,17.4,0.0858,0
11.0,0.44,0.004,2.7,38.4,23.6,0.0,0
35.6,-2.55,0.212,1.4,24.1,8.9,0.1124,1
49.4,-1.98,0.34,8.7,2.3,28.4,0.2181,2
49.2,0.19,0.007,10.2,7.6,13.9,0.0922,0
81.3,-2.45,0.187,0.5,19.0,24.4,0.0553,0
30.3,3.36,0.007,0.8,11.5,19.7,0.0495,0
119.4,1.42,0.007,13.0,31.1,34.1,0.1916,1
44.2,0.56,0.0,5.7,3.1,46.1,0.1436,1
58.0,-1.9,0.179,3.8,71.8,39.9,0.1283,1
54.7,-2.38,0.177,6.6,10.4,22.4,0.0829,0
61.3,0.63,0.006,2.2,18.2,24.7,0.0,0
55.7,0.25,0.002,0.3,10.2,10.5,0.0285,0
125.7,-2.31,0.173,4.3,40.1,26.0,0.2059,2
95.5,-0.1,0.031,4.0,4.2,28.0,0.0692,0
69.8,-0.09,0.019,5.1,10.9,54.7,0.1174,1
70.2,1.33,0.006,7.0,23.9,7.5,0.0273,0
19.6,3.79,0.002,16.1,1.2,39.4,0.3179,2
62.5,-3.74,0.37,23.5,23.6,21.7,0.1125,1
35.7,1.44,0.003,2.0,29.8,23.6,0.0,0
46.3,-1.25,0.115,5.1,75.1,32.7,0.0839,0
149.3,0.76,0.007,0.2,92.5,19.5,0.1419,1
109.2,0.24,0.001,10.4,7.6,12.0,0.1658,1
98.8,0.9,0.004,4.3,27.6,15.4,0.0311,0
24.9,-2.24,0.28,5.6,2.2,29.1,0.126,1
17.9,1.75,0.005,0.7,32.0,52.6,0.1628,1
43.1,0.07,0.003,18.5,10.1,20.1,0.0356,0
20.9,2.51,0.006,13.2,6.0,15.2,0.0909,0
95.1,2.87,0.004,1.8,1.0,25.3,0.3124,2
95.7,0.43,0.005,0.1,18.7,27.6,0.0515,0
126.8,1.78,0.003,1.2,4.9,33.2,0.2857,2
79.2,1.63,0.0,6.8,21.7,35.5,0.1289,1
52.5,2.41,0.002,16.7,17.9,26.7,0.0541,0
49.7,2.28,0.004,12.7,24.1,8.5,0.1109,1
83.1,-2.1,0.334,10.2,7.0,12.4,0.0872,0
101.7,0.5,0.001,16.0,3.1,33.1,0.3279,2
89.7,-2.5,0.365,7.2,38.2,2.4,0.113,1
96.3,-0.94,0.086,11.0,118.5,43.0,0.1956,1
18.9,-0.87,0.11,18.0,11.9,15.3,0.0176,0
95.0,1.05,0.004,8.1,12.2,34.7,0.1364,1
140.0,-0.41,0.05,9.3,50.2,24.8,0.1437,1
89.5,-0.29,0.04,9.7,4.8,10.4,0.1729,1
34.3,1.8,0.007,26.5,10.6,24.6,0.1175,1
57.2,1.58,0.006,6.1,8.2,30.1,0.0981,1
10.8,0.5,0.0,0.9,3.4,14.3,0.0963,1
52.7,1.35,0.0,20.5,19.6,12.5,0.0497,0
26.0,1.16,0.002,0.6,24.6,41.4,0.081,0
25.2,3.54,0.0,0.5,52.7,10.3,0.0592,0
47.7,-0.38,0.061,2.2,26.1,35.3,0.0421,0
34.3,-1.35,0.138,0.8,1.3,29.9,0.1624,1
44.4,0.37,0.007,7.4,1.3,27.4,0.2429,2
83.0,-1.71,0.228,20.9,1.5,31.5,0.3061,2
120.0,-0.66,0.124,2.8,7.3,9.8,0.2829,2
54.7,0.81,0.001,0.5,7.2,10.0,0.0599,0
119.5,-0.91,0.143,2.9,37.4,37.9,0.2071,2
69.6,-0.41,0.056,3.4,1.3,25.3,0.2141,2
85.2,-0.49,0.082,20.1,23.5,21.9,0.0559,0
65.8,-0.78,0.109,10.7,22.7,30.8,0.0784,0
60.9,-1.97,0.292,1.6,18.0,50.6,0.1805,1
105.4,1.82,0.006,3.4,1.0,50.1,0.2666,2
54.0,2.47,0.001,9.9,43.6,32.6,0.0402,0
111.7,1.71,0.002,0.5,11.9,11.7,0.1479,1
35.7,1.7,0.003,11.4,14.9,23.1,0.0,0
135.5,-0.75,0.139,20.7,27.7,23.6,0.1715,1
39.3,0.32,0.002,20.2,27.2,13.7,0.004,0
33.2,-1.4,0.241,0.6,8.1,20.1,0.0736,0
68.4,-0.24,0.042,16.5,1.0,19.7,0.2749,2
56.8,-0.08,0.026,7.0,40.9,48.5,0.064,0
119.7,-2.49,0.221,6.9,35.3,7.0,0.1419,1
41.6,0.24,0.0,8.6,25.6,11.6,0.0,0
83.8,-0.96,0.156,5.2,68.3,20.1,0.0652,0
112.1,0.48,0.005,12.5,5.7,15.4,0.1737,1
44.5,-0.42,0.092,3.9,2.7,6.1,0.1536,1
14.7,0.62,0.002,13.8,120.0,45.9,0.1078,1
14.6,1.26,0.007,26.1,50.7,20.7,0.0857,0
88.7,-2.26,0.357,1.4,1.1,42.8,0.2896,2
82.1,-0.58,0.068,5.9,10.0,5.3,0.1748,1
108.2,-1.17,0.151,0.2,18.2,30.0,0.1174,1
63.7,2.12,0.005,5.8,24.7,35.6,0.0824,0
63.9,3.06,0.007,5.7,13.5,0.1,0.1559,1
25.8,0.08,0.002,13.0,2.3,16.6,0.11,1
59.7,0.73,0.005,4.4,16.0,33.6,0.1451,1
140.1,-2.65,0.238,21.8,19.8,16.6,0.2001,2
50.3,0.55,0.007,5.1,9.4,1.5,0.0135,0
21.6,-0.47,0.098,8.0,4.3,17.0,0.1033,1
85.5,2.45,0.007,3.0,18.2,25.2,0.0646,0
82.2,-0.41,0.053,1.7,8.1,23.7,0.0955,0
86.1,-1.48,0.196,10.7,6.8,44.4,0.2656,2
53.1,-2.42,0.294,5.5,32.2,32.5,0.0938,0
16.1,0.33,0.007,9.6,20.5,0.0,0.0894,0
104.4,-0.98,0.103,9.4,34.0,28.1,0.146,1
61.7,2.19,0.002,6.7,14.9,47.5,0.17,1
84.4,1.14,0.006,3.6,2.0,30.8,0.3399,2
117.8,-0.18,0.033,2.2,17.0,12.9,0.1423,1
70.7,1.13,0.002,2.0,22.6,29.0,0.012,0
79.1,3.14,0.004,7.7,37.5,47.1,0.1228,1
83.1,-2.09,0.261,3.5,21.9,9.2,0.0504,0
66.6,-1.14,0.181,8.2,39.7,21.4,0.0063,0
96.7,3.49,0.007,15.9,18.0,33.7,0.1495,1
80.9,-1.36,0.188,6.9,23.7,32.1,0.0313,0
66.1,1.19,0.0,6.4,1.0,17.8,0.1192,1
101.6,2.14,0.001,30.0,49.4,14.8,0.081,0
85.8,-0.03,0.022,4.7,4.5,35.2,0.2067,2
74.5,1.24,0.006,0.3,33.6,3.2,0.102,1
39.7,-0.53,0.085,21.3,14.7,16.4,0.067,0
116.3,3.27,0.004,2.5,55.7,13.3,0.1526,1
29.0,-0.8,0.125,9.1,9.1,21.0,0.0702,0
16.7,-1.72,0.122,27.7,89.4,0.4,0.081,0
69.0,1.6,0.001,13.7,33.3,35.4,0.1115,1
109.6,1.28,0.007,17.9,23.8,33.2,0.2002,2
115.0,0.27,0.003,5.5,70.7,36.7,0.1877,1
128.1,0.06,0.002,6.1,19.4,10.0,0.073,0
59.0,-0.89,0.087,0.6,11.3,45.9,0.1616,1
61.5,-1.32,0.198,11.0,29.7,20.7,0.0777,0
122.9,-1.09,0.154,13.6,7.0,21.7,0.2077,2
47.9,0.56,0.005,7.5,18.5,44.1,0.0918,0
49.5,-0.37,0.067,19.2,56.2,11.9,0.0646,0
16.2,-2.68,0.286,1.2,14.5,17.8,0.09,0
91.5,-0.76,0.121,0.9,13.8,15.0,0.1841,1
34.5,-0.38,0.053,1.4,10.3,3.5,0.0834,0
53.4,0.92,0.006,19.9,26.7,14.7,0.1291,1
130.7,0.53,0.007,2.1,7.8,16.9,0.2428,2
109.4,3.16,0.002,0.8,41.2,4.9,0.1736,1
33.6,-1.76,0.263,15.8,25.0,28.9,0.035,0
121.2,1.0,0.0,12.0,79.3,36.9,0.1706,1
124.3,1.14,0.006,1.7,64.0,20.4,0.0863,0
53.2,0.5,0.002,14.4,9.6,6.5,0.0,0
95.3,-0.53,0.082,3.5,43.3,32.4,0.087,0
20.0,-1.23,0.126,0.3,1.4,18.6,0.0985,1
95.3,-0.07,0.016,0.4,9.8,1.9,0.1099,1
40.0,-3.22,0.39,1.3,36.9,38.1,0.2054,2
95.0,-1.66,0.205,17.1,1.9,9.2,0.2842,2
104.1,-1.75,0.298,5.1,22.7,23.2,0.1082,1
26.3,0.91,0.007,4.7,35.5,28.1,0.0,0
86.4,1.13,0.007,15.8,30.7,27.6,0.1168,1
80.7,-1.93,0.304,10.4,37.3,32.4,0.0983,1
47.0,-2.35,0.332,21.4,4.5,20.0,0.2094,2
39.4,-2.63,0.221,0.3,9.5,19.8,0.0,0
29.5,1.76,0.005,1.8,35.5,21.8,0.0218,0
92.3,1.65,0.002,19.2,22.1,20.0,0.1322,1
108.4,1.17,0.001,32.3,2.3,12.3,0.3042,2
25.7,2.71,0.001,3.5,64.3,22.1,0.021,0
89.0,3.2,0.004,0.4,4.7,25.1,0.1879,1
66.0,-1.79,0.155,0.1,22.4,14.5,0.0415,0
78.2,-0.71,0.075,0.3,5.8,1.2,0.1488,1
97.0,1.4,0.006,10.8,42.5,12.6,0.1351,1
54.9,-4.97,0.508,2.9,21.8,41.4,0.1406,1
62.7,-0.45,0.046,4.6,13.2,18.4,0.0,0
62.9,1.73,0.002,4.6,33.2,30.8,0.0431,0
18.2,-0.63,0.05,2.8,10.8,1.5,0.1011,1
113.3,1.32,0.003,2.0,1.0,28.2,0.1886,1
81.4,-3.6,0.486,7.4,2.3,22.5,0.2787,2
28.8,0.51,0.004,0.7,1.5,25.0,0.1832,1
10.3,-0.83,0.118,6.1,6.2,17.5,0.0587,0
118.3,-0.41,0.042,5.4,60.3,1.9,0.1864,1
94.5,-1.71,0.174,3.4,5.2,3.9,0.2857,2
88.9,2.88,0.003,0.9,22.0,5.0,0.1764,1
67.2,0.12,0.003,10.7,38.5,20.1,0.0472,0
63.8,0.26,0.001,9.2,33.6,21.8,0.0608,0
29.1,3.71,0.0,13.6,9.9,36.3,0.0983,1
68.2,-1.66,0.157,7.6,16.2,21.9,0.0689,0
22.8,0.25,0.001,7.2,2.0,20.9,0.1599,1
49.3,-1.23,0.163,2.8,2.6,9.8,0.1325,1
124.9,-1.31,0.109,5.1,7.1,14.7,0.1931,1
41.0,0.55,0.003,7.7,4.1,32.8,0.134,1
56.1,-0.51,0.058,0.8,1.8,36.5,0.2675,2
79.3,3.56,0.0,12.2,7.5,27.1,0.1683,1
44.4,3.21,0.003,26.8,19.1,12.2,0.086,0
97.6,-0.29,0.068,34.9,5.9,28.8,0.1345,1
58.4,-2.77,0.369,16.7,8.3,27.1,0.1484,1
129.6,-0.52,0.058,16.6,43.4,2.4,0.2176,2
147.5,1.89,0.004,1.8,34.8,19.9,0.2914,2
76.5,-1.6,0.221,4.0,1.0,52.4,0.2953,2
74.7,2.89,0.001,14.3,2.1,26.0,0.1903,1
105.7,1.05,0.001,0.4,65.8,53.3,0.1803,1
122.5,-2.11,0.352,0.9,11.2,10.6,0.1151,1
48.5,-1.19,0.125,10.2,1.0,21.3,0.221,2
61.9,-0.93,0.097,5.7,12.4,35.6,0.1809,1
89.5,-1.45,0.2,11.5,36.1,46.1,0.1482,1
33.1,-2.06,0.228,3.0,58.2,28.3,0.0288,0
90.0,-1.04,0.12,0.8,30.2,23.9,0.0721,0
81.7,-0.69,0.102,17.7,8.0,31.2,0.1837,1
84.2,2.34,0.004,15.3,108.3,44.5,0.1351,1
103.5,0.79,0.0,6.2,4.1,3.9,0.1771,1
89.4,0.9,0.004,21.2,11.5,20.1,0.1482,1
56.3,0.63,0.005,2.5,11.0,22.9,0.1063,1
21.7,-1.43,0.108,4.6,16.9,0.0,0.0966,1
16.6,2.06,0.004,2.8,3.1,41.3,0.2018,2
41.3,-0.78,0.15,0.9,23.8,12.0,0.0,0
102.2,-0.6,0.112,10.6,25.4,6.7,0.0933,0
9.4,0.68,0.001,9.0,15.1,26.1,0.0,0
11.3,4.5,0.002,5.9,2.6,42.4,0.3471,2
55.4,-1.02,0.107,19.7,35.8,0.0,0.1239,1
124.5,-2.93,0.244,6.8,65.8,26.8,0.1888,1
31.3,0.52,0.006,6.0,10.9,0.0,0.0859,0
9.9,1.23,0.001,11.4,6.7,22.1,0.0528,0
80.8,-0.78,0.079,0.4,76.8,0.0,0.0437,0
32.2,-1.07,0.115,3.3,3.7,10.6,0.0672,0
42.2,-2.29,0.301,17.9,16.3,22.2,0.0899,0
51.1,0.61,0.006,1.4,29.6,30.1,0.0038,0
110.1,3.5,0.0,17.1,1.1,28.7,0.2599,2
12.2,3.08,0.001,10.1,41.5,28.5,0.0,0
95.5,0.54,0.004,16.2,27.7,17.6,0.0,0
57.1,-0.75,0.087,0.8,34.3,16.4,0.0573,0
100.6,0.69,0.007,12.2,5.9,3.6,0.2183,2
55.2,-0.58,0.065,15.1,7.9,17.6,0.0822,0
41.2,-1.15,0.088,0.3,120.0,20.5,0.0,0
70.8,0.29,0.006,13.0,11.1,0.3,0.1258,1
91.4,2.3,0.007,6.7,1.0,30.4,0.323,2
17.7,-0.34,0.055,0.1,10.9,18.8,0.0314,0
65.1,-0.36,0.062,10.4,12.0,23.5,0.0016,0
80.6,-0.48,0.084,2.8,53.9,19.0,0.007,0
29.4,1.43,0.007,33.5,8.1,0.0,0.1798,1
81.7,1.53,0.007,38.2,39.4,24.6,0.1129,1
91.9,-1.94,0.308,0.0,2.9,11.0,0.2278,2
32.9,-0.32,0.038,1.4,17.9,20.1,0.0007,0
110.9,1.99,0.006,7.2,13.1,18.3,0.1522,1
37.2,-0.6,0.062,9.9,9.9,24.7,0.0,0
54.1,2.51,0.004,10.0,37.4,6.6,0.0,0
62.7,1.24,0.003,12.8,23.0,34.3,0.0119,0
107.1,3.16,0.006,1.9,75.3,23.2,0.1325,1
87.0,-0.56,0.044,3.6,11.2,17.8,0.0791,0
102.5,1.26,0.002,7.7,3.3,21.0,0.1717,1
31.4,1.32,0.005,1.5,6.8,0.8,0.0917,0
22.8,1.94,0.006,16.7,28.7,0.7,0.1453,1
86.2,0.64,0.007,15.4,26.7,19.8,0.0209,0
3.8,2.0,0.002,11.5,24.9,21.3,0.0619,0
69.7,-1.14,0.133,4.0,31.7,53.9,0.0836,0
77.0,-0.1,0.018,8.7,2.8,2.2,0.228,2
66.1,-2.68,0.373,0.1,8.5,21.9,0.0742,0
117.0,-0.49,0.091,9.2,21.4,22.1,0.1614,1
111.7,-1.53,0.128,0.5,14.3,3.4,0.2045,2
30.9,0.6,0.001,2.5,17.7,29.9,0.0,0
127.9,1.77,0.0,4.3,6.0,1.9,0.2587,2
98.7,1.02,0.002,10.4,23.5,15.3,0.0946,0
19.6,1.4,0.006,2.8,10.2,26.8,0.0331,0
37.4,0.17,0.006,1.4,40.2,4.3,0.0434,0
123.8,-0.25,0.045,6.9,22.1,9.2,0.1423,1
109.2,-2.11,0.253,13.9,120.0,9.9,0.1497,1
104.3,-3.46,0.455,5.0,22.4,12.8,0.1304,1
128.1,-2.71,0.241,19.5,1.4,6.1,0.3415,2
84.0,-1.19,0.169,28.3,6.1,29.6,0.1433,1
110.6,1.64,0.003,12.5,7.3,16.6,0.1257,1
13.9,-2.21,0.305,16.5,1.0,2.8,0.3167,2
110.3,-1.48,0.126,8.1,62.7,8.0,0.1265,1
48.7,-0.85,0.157,8.6,24.6,23.1,0.0517,0
42.6,2.32,0.005,0.4,41.8,3.7,0.0589,0
68.3,-0.07,0.036,7.6,22.1,21.1,0.0,0
90.7,0.24,0.001,7.5,48.7,19.7,0.0729,0
109.8,0.74,0.007,8.2,24.7,18.5,0.0825,0
103.5,2.51,0.004,2.5,2.1,19.9,0.2301,2
48.4,0.15,0.007,4.9,1.0,9.0,0.1104,1
70.6,-3.18,0.333,29.8,14.6,14.7,0.134,1
44.4,0.23,0.007,19.1,25.7,46.8,0.1595,1
91.3,2.59,0.002,6.0,46.9,12.3,0.0702,0
79.6,1.15,0.004,5.4,56.4,51.4,0.0864,0
40.7,0.39,0.007,15.3,43.0,1.8,0.0378,0
54.3,0.64,0.001,5.1,2.8,16.3,0.1043,1
2.2,-3.31,0.475,9.2,35.2,22.8,0.0385,0
30.2,-3.56,0.309,20.5,10.7,18.6,0.1085,1
27.8,1.61,0.003,2.1,48.7,16.0,0.069,0
71.5,2.31,0.003,13.5,43.6,35.1,0.1393,1
137.3,-1.13,0.129,59.8,26.3,11.2,0.368,2
93.5,0.35,0.004,0.4,61.8,23.1,0.1126,1
102.5,1.12,0.004,0.3,19.5,16.6,0.0576,0
88.8,2.99,0.002,11.9,6.9,18.4,0.1446,1
85.7,-0.14,0.028,5.9,26.5,34.3,0.1142,1
67.5,1.33,0.003,2.0,5.3,8.4,0.1213,1
78.4,3.59,0.004,7.3,35.9,13.5,0.0726,0
64.6,-0.5,0.061,22.2,52.9,33.6,0.1474,1
20.3,0.12,0.006,7.4,27.4,36.9,0.0358,0
37.7,-1.99,0.244,28.2,16.9,19.5,0.1063,1
75.3,-1.9,0.158,8.4,76.0,39.4,0.0279,0
52.9,1.58,0.007,2.1,39.0,44.1,0.0914,0
72.1,2.15,0.003,18.2,15.4,32.4,0.1003,1
37.1,2.09,0.001,4.8,19.9,15.6,0.0241,0
145.3,-1.86,0.216,9.3,31.6,23.0,0.1609,1
65.3,-0.37,0.045,5.0,14.5,4.9,0.0949,0
65.5,0.86,0.007,5.5,12.9,21.0,0.0,0
74.9,-4.1,0.402,1.9,50.6,23.0,0.232,2
50.4,0.82,0.005,9.8,11.2,17.5,0.0208,0
62.1,3.38,0.007,3.8,120.0,0.8,0.1699,1
37.9,2.05,0.001,4.3,10.4,37.4,0.0979,1
19.1,-4.34,0.531,2.2,34.7,17.1,0.1574,1
95.7,0.72,0.006,4.2,17.8,21.6,0.0011,0
121.5,0.39,0.006,17.2,1.5,21.6,0.3039,2
87.4,0.49,0.001,30.9,40.1,26.5,0.1023,1
20.5,0.19,0.004,5.8,44.6,2.8,0.0657,0
54.3,-0.59,0.094,13.8,34.2,18.1,0.0,0
71.4,-4.19,0.441,24.0,63.5,29.9,0.1358,1
22.2,0.56,0.0,2.9,1.6,17.7,0.1639,1
84.2,1.13,0.0,1.4,9.2,15.9,0.1117,1
58.1,-1.0,0.176,2.8,107.3,22.3,0.0224,0
50.7,2.27,0.001,22.1,17.6,19.6,0.0,0
12.1,-2.95,0.343,3.7,7.8,2.9,0.1892,1
73.8,-3.11,0.341,7.5,11.3,37.2,0.1637,1
73.8,0.15,0.003,33.5,71.3,13.6,0.0662,0
56.1,-1.23,0.201,6.5,32.0,11.2,0.016,0
86.5,1.75,0.007,4.6,3.2,24.8,0.1625,1
104.7,-0.77,0.138,25.6,7.3,26.5,0.1795,1
37.6,2.44,0.005,1.1,2.9,21.1,0.171,1
31.6,-1.3,0.155,12.3,49.5,9.0,0.0937,0
92.7,0.26,0.001,5.6,11.4,42.6,0.1686,1
49.2,-3.57,0.331,15.4,94.8,24.6,0.1071,1
61.6,-0.1,0.025,6.4,99.4,24.2,0.0433,0
122.6,0.13,0.005,17.8,27.0,8.5,0.1444,1
93.1,2.18,0.0,5.6,29.3,15.7,0.097,1
36.1,-2.72,0.27,1.7,17.0,35.6,0.0644,0
47.0,-0.51,0.061,5.1,13.5,1.7,0.0548,0
73.8,2.62,0.003,1.4,12.0,15.1,0.0789,0
77.7,2.85,0.003,0.6,65.1,39.1,0.183,1
33.1,-1.5,0.244,2.8,12.7,25.0,0.0907,0
95.2,-1.23,0.149,5.4,83.3,0.6,0.2106,2
99.2,-3.06,0.504,1.4,38.2,13.2,0.0596,0
88.9,-3.82,0.432,11.8,6.6,12.0,0.2095,2
135.5,-0.7,0.063,10.0,10.5,9.5,0.2053,2
94.1,-1.16,0.107,16.3,4.0,19.7,0.1727,1
26.7,3.71,0.004,2.8,4.2,23.0,0.1611,1
35.1,0.63,0.007,4.8,20.2,35.5,0.0596,0
55.4,-0.38,0.086,10.8,8.1,27.5,0.1192,1
34.1,1.18,0.007,5.2,73.0,31.8,0.0166,0
86.0,1.85,0.002,4.8,11.4,15.0,0.1288,1
41.2,2.18,0.003,4.3,1.2,23.6,0.1859,1
46.3,0.47,0.002,6.9,3.2,20.1,0.1271,1
17.3,-0.04,0.021,5.2,11.5,8.5,0.0,0
116.9,0.28,0.005,7.9,18.7,26.4,0.1733,1
64.0,-0.11,0.029,43.5,1.0,31.1,0.3785,2
128.5,-0.95,0.076,6.6,10.6,14.4,0.1811,1
67.0,1.88,0.005,14.9,33.6,32.0,0.0468,0
53.0,-0.35,0.041,11.0,2.7,24.5,0.2169,2
84.8,-1.83,0.311,8.1,3.0,17.8,0.2623,2
31.3,0.04,0.0,13.4,9.5,26.6,0.0258,0
36.4,1.29,0.006,10.1,2.7,35.0,0.25,2
114.5,-2.62,0.198,0.7,12.0,38.9,0.2416,2
101.3,-0.48,0.105,13.7,31.8,44.0,0.1798,1
56.0,-1.44,0.131,23.6,102.1,31.1,0.0773,0
39.4,3.93,0.001,16.3,1.2,36.0,0.3511,2
128.1,0.17,0.005,4.8,21.6,20.6,0.1446,1
37.2,2.79,0.005,23.3,6.4,25.2,0.1011,1
84.6,0.44,0.005,1.1,14.6,2.7,0.1654,1
92.2,0.6,0.007,4.8,120.0,12.7,0.0956,0
35.9,-0.11,0.012,0.0,120.0,0.7,0.0898,0
63.0,-0.4,0.052,4.5,23.3,4.5,0.1128,1
72.3,-0.13,0.039,0.4,4.5,14.4,0.1385,1
86.0,-1.18,0.125,13.9,17.3,32.8,0.1444,1
18.7,-0.02,0.023,3.2,45.2,19.9,0.0,0
54.2,-2.92,0.411,8.0,21.3,3.4,0.0886,0
93.1,0.31,0.006,9.0,31.6,26.2,0.0447,0
104.0,-2.17,0.354,3.7,36.9,6.1,0.154,1
90.0,0.17,0.0,2.8,15.2,32.1,0.1109,1
7.6,0.58,0.006,8.0,27.7,20.1,0.0773,0
102.0,2.55,0.007,2.7,3.3,24.6,0.1255,1
49.8,0.57,0.005,1.7,12.1,3.8,0.1027,1
19.1,-0.48,0.072,13.6,17.8,16.8,0.032,0
93.5,-1.13,0.167,3.9,32.5,1.2,0.0595,0
113.3,1.29,0.007,5.9,15.6,25.4,0.1511,1
114.1,-0.18,0.051,24.3,79.3,5.5,0.1958,1
79.6,-1.35,0.233,1.4,8.4,10.4,0.0374,0
76.0,0.28,0.003,0.7,4.9,32.5,0.1263,1
58.0,-3.34,0.512,5.6,5.5,14.6,0.1655,1
115.6,0.14,0.003,9.5,11.6,23.7,0.1254,1
98.4,-1.4,0.17,6.3,18.9,21.4,0.1442,1
72.9,-0.59,0.069,0.1,9.4,2.8,0.1421,1
4.4,3.59,0.0,5.2,50.5,12.1,0.0608,0
114.0,-0.87,0.147,6.6,30.2,1.9,0.2069,2
17.4,1.42,0.0,29.3,7.7,13.1,0.1219,1
57.1,1.89,0.007,0.8,36.1,33.5,0.0752,0
67.9,1.54,0.004,11.7,21.5,10.5,0.0373,0
12.3,0.67,0.003,5.0,28.9,37.5,0.0,0
60.4,-1.99,0.164,20.7,71.4,16.6,0.0319,0
31.9,-1.17,0.139,10.8,7.0,27.6,0.0446,0
75.3,-2.1,0.289,5.0,63.1,27.0,0.0189,0
95.8,-0.63,0.079,10.2,30.4,41.8,0.2152,2
96.0,-0.61,0.124,5.9,5.9,22.2,0.1188,1
47.6,-1.64,0.18,12.6,59.8,26.8,0.0726,0
106.0,0.99,0.007,15.6,14.5,15.5,0.0709,0
109.6,-0.89,0.08,11.8,5.8,52.7,0.218,2
86.4,-0.65,0.076,4.7,7.8,14.3,0.1566,1
81.5,-2.82,0.284,0.4,32.6,15.3,0.0514,0
51.4,0.12,0.003,1.5,71.7,47.5,0.0679,0
41.6,-0.17,0.045,6.2,6.8,18.3,0.0,0
118.1,-1.08,0.127,8.8,62.2,20.0,0.1991,2
52.6,0.69,0.001,1.0,1.7,4.4,0.1843,1
142.5,0.21,0.005,6.2,3.3,29.6,0.3592,2
36.5,1.06,0.005,3.4,11.3,12.2,0.0654,0
137.6,1.14,0.003,0.7,22.2,20.5,0.1723,1
95.1,1.29,0.007,4.4,21.3,27.8,0.0345,0
64.3,3.0,0.007,10.0,1.1,42.9,0.3354,2
80.0,0.23,0.007,15.0,1.0,21.2,0.3057,2
71.9,-1.7,0.261,14.3,26.9,20.3,0.157,1
69.2,-0.77,0.082,7.1,14.8,22.4,0.0723,0
35.9,-0.73,0.07,1.0,16.4,21.3,0.0291,0
14.8,-1.66,0.278,9.1,1.0,18.8,0.1985,2
98.4,-4.52,0.525,0.5,120.0,10.6,0.2345,2
103.8,0.42,0.002,5.5,22.2,32.5,0.0846,0
59.6,0.06,0.007,10.8,61.4,21.3,0.0,0
55.9,3.45,0.003,1.3,11.4,16.1,0.035,0
109.1,3.33,0.001,9.7,20.6,46.1,0.201,2
99.9,1.22,0.004,11.2,13.9,30.3,0.1779,1
28.5,1.01,0.004,22.1,3.2,9.5,0.1459,1
112.1,-1.49,0.191,2.4,14.3,24.6,0.0974,1
89.1,0.34,0.003,17.1,6.7,17.9,0.1542,1
70.9,-0.21,0.037,4.2,7.6,26.5,0.067,0
25.7,0.26,0.002,4.9,35.0,35.7,0.0511,0
21.9,-1.38,0.134,33.6,10.4,10.1,0.0081,0
93.5,0.75,0.007,7.1,34.0,8.8,0.0417,0
67.7,-2.46,0.353,20.4,102.0,24.0,0.1023,1
40.8,5.46,0.001,12.0,9.9,1.4,0.1812,1
140.8,2.6,0.007,5.4,6.7,16.9,0.2303,2
117.0,2.39,0.003,0.4,34.9,19.8,0.2164,2
27.8,-2.3,0.262,6.8,21.4,6.0,0.0,0
21.6,-2.92,0.244,4.7,39.8,30.2,0.1123,1
76.8,0.49,0.007,7.4,4.3,20.7,0.1574,1
91.2,-0.55,0.063,13.1,26.6,34.6,0.0937,0
109.5,3.33,0.0,7.7,31.9,22.9,0.1268,1
81.5,1.13,0.007,11.1,3.6,18.3,0.1309,1
82.2,-0.07,0.038,12.0,4.2,30.2,0.2557,2
124.9,2.66,0.003,15.1,70.4,21.7,0.2549,2
145.2,0.33,0.003,10.5,5.3,6.9,0.2973,2
94.8,0.41,0.0,21.3,29.0,28.6,0.1581,1
